model_key,hf_id,family,params_b,tuning,tier,item_id,word,target,distractor,conflict_type,relation,prompt_style,condition,neutral_word,probe,mean_logprob_distractor,mean_logprob_target,n_cont_tokens_distractor,n_cont_tokens_target,sum_logprob_distractor,sum_logprob_target,score_sum_logprob,score_mean_logprob
qwen25_15b_instruct,Qwen/Qwen2.5-1.5B-Instruct,Qwen,1.5,instruct,anchor_1b2b,0,small,big,tiny,antonym_remapping,synonym,game_rule,neutral,label,main,-26.19778823852539,-29.46341323852539,1,1,-26.19778823852539,-29.46341323852539,-3.265625,-3.265625
qwen25_15b_instruct,Qwen/Qwen2.5-1.5B-Instruct,Qwen,1.5,instruct,anchor_1b2b,0,small,big,tiny,antonym_remapping,synonym,game_rule,neutral,marker,main,-23.298261642456055,-22.601606369018555,1,1,-23.298261642456055,-22.601606369018555,0.6966552734375,0.6966552734375
qwen25_15b_instruct,Qwen/Qwen2.5-1.5B-Instruct,Qwen,1.5,instruct,anchor_1b2b,0,small,big,tiny,antonym_remapping,synonym,game_rule,neutral,object,main,-25.285171508789062,-22.222671508789062,1,1,-25.285171508789062,-22.222671508789062,3.0625,3.0625
qwen25_15b_instruct,Qwen/Qwen2.5-1.5B-Instruct,Qwen,1.5,instruct,anchor_1b2b,0,small,big,tiny,antonym_remapping,synonym,game_rule,neutral,symbol,main,-24.669931411743164,-28.607431411743164,1,1,-24.669931411743164,-28.607431411743164,-3.9375,-3.9375
qwen25_15b_instruct,Qwen/Qwen2.5-1.5B-Instruct,Qwen,1.5,instruct,anchor_1b2b,0,small,big,tiny,antonym_remapping,synonym,game_rule,neutral,thing,main,-30.18874740600586,-24.66530990600586,1,1,-30.18874740600586,-24.66530990600586,5.5234375,5.5234375
qwen25_15b_instruct,Qwen/Qwen2.5-1.5B-Instruct,Qwen,1.5,instruct,anchor_1b2b,0,small,big,tiny,antonym_remapping,synonym,glossary,conflict,,main,-18.5314998626709,-13.812749862670898,1,1,-18.5314998626709,-13.812749862670898,4.71875,4.71875
qwen25_15b_instruct,Qwen/Qwen2.5-1.5B-Instruct,Qwen,1.5,instruct,anchor_1b2b,0,small,big,tiny,antonym_remapping,synonym,glossary,neutral,item,main,-21.250638961791992,-11.110013961791992,1,1,-21.250638961791992,-11.110013961791992,10.140625,10.140625
qwen25_15b_instruct,Qwen/Qwen2.5-1.5B-Instruct,Qwen,1.5,instruct,anchor_1b2b,0,small,big,tiny,antonym_remapping,synonym,glossary,neutral,label,main,-19.687196731567383,-11.562196731567383,1,1,-19.687196731567383,-11.562196731567383,8.125,8.125
qwen25_15b_instruct,Qwen/Qwen2.5-1.5B-Instruct,Qwen,1.5,instruct,anchor_1b2b,0,small,big,tiny,antonym_remapping,synonym,glossary,neutral,marker,main,-20.010669708251953,-11.85442066192627,1,1,-20.010669708251953,-11.85442066192627,8.156249046325684,8.156249046325684
qwen25_15b_instruct,Qwen/Qwen2.5-1.5B-Instruct,Qwen,1.5,instruct,anchor_1b2b,0,small,big,tiny,antonym_remapping,synonym,glossary,neutral,object,main,-20.076990127563477,-11.483240127563477,1,1,-20.076990127563477,-11.483240127563477,8.59375,8.59375
qwen25_15b_instruct,Qwen/Qwen2.5-1.5B-Instruct,Qwen,1.5,instruct,anchor_1b2b,0,small,big,tiny,antonym_remapping,synonym,glossary,neutral,symbol,main,-19.532154083251953,-11.532153129577637,1,1,-19.532154083251953,-11.532153129577637,8.000000953674316,8.000000953674316
qwen25_15b_instruct,Qwen/Qwen2.5-1.5B-Instruct,Qwen,1.5,instruct,anchor_1b2b,0,small,big,tiny,antonym_remapping,synonym,glossary,neutral,thing,main,-20.444387435913086,-11.022513389587402,1,1,-20.444387435913086,-11.022513389587402,9.421874046325684,9.421874046325684
qwen25_15b_instruct,Qwen/Qwen2.5-1.5B-Instruct,Qwen,1.5,instruct,anchor_1b2b,0,small,big,tiny,antonym_remapping,synonym,lexical_prior,probe,,lexical_prior,-13.054722785949707,-18.46097183227539,1,1,-13.054722785949707,-18.46097183227539,-5.406249046325684,-5.406249046325684
qwen25_15b_instruct,Qwen/Qwen2.5-1.5B-Instruct,Qwen,1.5,instruct,anchor_1b2b,0,small,big,tiny,antonym_remapping,synonym,technical_document,conflict,,main,-20.97173500061035,-21.29986000061035,1,1,-20.97173500061035,-21.29986000061035,-0.328125,-0.328125
qwen25_15b_instruct,Qwen/Qwen2.5-1.5B-Instruct,Qwen,1.5,instruct,anchor_1b2b,0,small,big,tiny,antonym_remapping,synonym,technical_document,neutral,item,main,-24.461549758911133,-16.777956008911133,1,1,-24.461549758911133,-16.777956008911133,7.68359375,7.68359375
qwen25_15b_instruct,Qwen/Qwen2.5-1.5B-Instruct,Qwen,1.5,instruct,anchor_1b2b,0,small,big,tiny,antonym_remapping,synonym,technical_document,neutral,label,main,-23.293752670288086,-15.670217514038086,1,1,-23.293752670288086,-15.670217514038086,7.62353515625,7.62353515625
qwen25_15b_instruct,Qwen/Qwen2.5-1.5B-Instruct,Qwen,1.5,instruct,anchor_1b2b,0,small,big,tiny,antonym_remapping,synonym,technical_document,neutral,marker,main,-23.828765869140625,-17.649078369140625,1,1,-23.828765869140625,-17.649078369140625,6.1796875,6.1796875
qwen25_15b_instruct,Qwen/Qwen2.5-1.5B-Instruct,Qwen,1.5,instruct,anchor_1b2b,0,small,big,tiny,antonym_remapping,synonym,technical_document,neutral,object,main,-23.251352310180664,-15.281868934631348,1,1,-23.251352310180664,-15.281868934631348,7.969483375549316,7.969483375549316
qwen25_15b_instruct,Qwen/Qwen2.5-1.5B-Instruct,Qwen,1.5,instruct,anchor_1b2b,0,small,big,tiny,antonym_remapping,synonym,technical_document,neutral,symbol,main,-23.428457260131836,-16.530019760131836,1,1,-23.428457260131836,-16.530019760131836,6.8984375,6.8984375
qwen25_15b_instruct,Qwen/Qwen2.5-1.5B-Instruct,Qwen,1.5,instruct,anchor_1b2b,0,small,big,tiny,antonym_remapping,synonym,technical_document,neutral,thing,main,-22.578527450561523,-14.758213996887207,1,1,-22.578527450561523,-14.758213996887207,7.820313453674316,7.820313453674316
qwen25_15b_instruct,Qwen/Qwen2.5-1.5B-Instruct,Qwen,1.5,instruct,anchor_1b2b,1,large,small,big,antonym_remapping,synonym,answer_prior,probe,,answer_prior,-25.591867446899414,-24.162179946899414,1,1,-25.591867446899414,-24.162179946899414,1.4296875,1.4296875
qwen25_15b_instruct,Qwen/Qwen2.5-1.5B-Instruct,Qwen,1.5,instruct,anchor_1b2b,1,large,small,big,antonym_remapping,synonym,definition_scope,conflict,,main,-18.97134017944336,-15.50259017944336,1,1,-18.97134017944336,-15.50259017944336,3.46875,3.46875
qwen25_15b_instruct,Qwen/Qwen2.5-1.5B-Instruct,Qwen,1.5,instruct,anchor_1b2b,1,large,small,big,antonym_remapping,synonym,definition_scope,neutral,case,main,-23.73916244506836,-19.36025619506836,1,1,-23.73916244506836,-19.36025619506836,4.37890625,4.37890625
qwen25_15b_instruct,Qwen/Qwen2.5-1.5B-Instruct,Qwen,1.5,instruct,anchor_1b2b,1,large,small,big,antonym_remapping,synonym,definition_scope,neutral,entity,main,-23.773880004882812,-17.004348754882812,1,1,-23.773880004882812,-17.004348754882812,6.76953125,6.76953125
qwen25_15b_instruct,Qwen/Qwen2.5-1.5B-Instruct,Qwen,1.5,instruct,anchor_1b2b,1,large,small,big,antonym_remapping,synonym,definition_scope,neutral,name,main,-22.954408645629883,-15.634095191955566,1,1,-22.954408645629883,-15.634095191955566,7.320313453674316,7.320313453674316
qwen25_15b_instruct,Qwen/Qwen2.5-1.5B-Instruct,Qwen,1.5,instruct,anchor_1b2b,1,large,small,big,antonym_remapping,synonym,definition_scope,neutral,term,main,-24.240352630615234,-18.744258880615234,1,1,-24.240352630615234,-18.744258880615234,5.49609375,5.49609375
qwen25_15b_instruct,Qwen/Qwen2.5-1.5B-Instruct,Qwen,1.5,instruct,anchor_1b2b,1,large,small,big,antonym_remapping,synonym,definition_scope,neutral,token,main,-23.555801391601562,-18.727676391601562,1,1,-23.555801391601562,-18.727676391601562,4.828125,4.828125
qwen25_15b_instruct,Qwen/Qwen2.5-1.5B-Instruct,Qwen,1.5,instruct,anchor_1b2b,1,large,small,big,antonym_remapping,synonym,definition_scope,neutral,unit,main,-25.826370239257812,-21.052932739257812,1,1,-25.826370239257812,-21.052932739257812,4.7734375,4.7734375
qwen25_15b_instruct,Qwen/Qwen2.5-1.5B-Instruct,Qwen,1.5,instruct,anchor_1b2b,1,large,small,big,antonym_remapping,synonym,game_rule,conflict,,main,-20.711803436279297,-10.711804389953613,1,1,-20.711803436279297,-10.711804389953613,9.999999046325684,9.999999046325684
qwen25_15b_instruct,Qwen/Qwen2.5-1.5B-Instruct,Qwen,1.5,instruct,anchor_1b2b,1,large,small,big,antonym_remapping,synonym,game_rule,neutral,case,main,-26.60774803161621,-15.951498985290527,1,1,-26.60774803161621,-15.951498985290527,10.656249046325684,10.656249046325684
qwen25_15b_instruct,Qwen/Qwen2.5-1.5B-Instruct,Qwen,1.5,instruct,anchor_1b2b,1,large,small,big,antonym_remapping,synonym,game_rule,neutral,entity,main,-29.06931495666504,-21.28806495666504,1,1,-29.06931495666504,-21.28806495666504,7.78125,7.78125
qwen25_15b_instruct,Qwen/Qwen2.5-1.5B-Instruct,Qwen,1.5,instruct,anchor_1b2b,1,large,small,big,antonym_remapping,synonym,game_rule,neutral,name,main,-31.406898498535156,-20.938148498535156,1,1,-31.406898498535156,-20.938148498535156,10.46875,10.46875
qwen25_15b_instruct,Qwen/Qwen2.5-1.5B-Instruct,Qwen,1.5,instruct,anchor_1b2b,1,large,small,big,antonym_remapping,synonym,game_rule,neutral,term,main,-27.236862182617188,-16.986862182617188,1,1,-27.236862182617188,-16.986862182617188,10.25,10.25
qwen25_15b_instruct,Qwen/Qwen2.5-1.5B-Instruct,Qwen,1.5,instruct,anchor_1b2b,1,large,small,big,antonym_remapping,synonym,game_rule,neutral,token,main,-25.911001205444336,-14.801626205444336,1,1,-25.911001205444336,-14.801626205444336,11.109375,11.109375
qwen25_15b_instruct,Qwen/Qwen2.5-1.5B-Instruct,Qwen,1.5,instruct,anchor_1b2b,1,large,small,big,antonym_remapping,synonym,game_rule,neutral,unit,main,-27.375221252441406,-16.718971252441406,1,1,-27.375221252441406,-16.718971252441406,10.65625,10.65625
qwen25_15b_instruct,Qwen/Qwen2.5-1.5B-Instruct,Qwen,1.5,instruct,anchor_1b2b,1,large,small,big,antonym_remapping,synonym,glossary,conflict,,main,-17.685474395751953,-13.622973442077637,1,1,-17.685474395751953,-13.622973442077637,4.062500953674316,4.062500953674316
qwen25_15b_instruct,Qwen/Qwen2.5-1.5B-Instruct,Qwen,1.5,instruct,anchor_1b2b,1,large,small,big,antonym_remapping,synonym,glossary,neutral,case,main,-18.794677734375,-11.357178688049316,1,1,-18.794677734375,-11.357178688049316,7.437499046325684,7.437499046325684
qwen25_15b_instruct,Qwen/Qwen2.5-1.5B-Instruct,Qwen,1.5,instruct,anchor_1b2b,1,large,small,big,antonym_remapping,synonym,glossary,neutral,entity,main,-21.47231674194336,-12.159815788269043,1,1,-21.47231674194336,-12.159815788269043,9.312500953674316,9.312500953674316
qwen25_15b_instruct,Qwen/Qwen2.5-1.5B-Instruct,Qwen,1.5,instruct,anchor_1b2b,1,large,small,big,antonym_remapping,synonym,glossary,neutral,name,main,-19.123628616333008,-11.279878616333008,1,1,-19.123628616333008,-11.279878616333008,7.84375,7.84375
qwen25_15b_instruct,Qwen/Qwen2.5-1.5B-Instruct,Qwen,1.5,instruct,anchor_1b2b,1,large,small,big,antonym_remapping,synonym,glossary,neutral,term,main,-18.850502014160156,-12.506752014160156,1,1,-18.850502014160156,-12.506752014160156,6.34375,6.34375
qwen25_15b_instruct,Qwen/Qwen2.5-1.5B-Instruct,Qwen,1.5,instruct,anchor_1b2b,1,large,small,big,antonym_remapping,synonym,glossary,neutral,token,main,-19.781278610229492,-11.968778610229492,1,1,-19.781278610229492,-11.968778610229492,7.8125,7.8125
qwen25_15b_instruct,Qwen/Qwen2.5-1.5B-Instruct,Qwen,1.5,instruct,anchor_1b2b,1,large,small,big,antonym_remapping,synonym,glossary,neutral,unit,main,-20.833477020263672,-12.458477020263672,1,1,-20.833477020263672,-12.458477020263672,8.375,8.375
qwen25_15b_instruct,Qwen/Qwen2.5-1.5B-Instruct,Qwen,1.5,instruct,anchor_1b2b,1,large,small,big,antonym_remapping,synonym,lexical_prior,probe,,lexical_prior,-16.675128936767578,-20.050128936767578,1,1,-16.675128936767578,-20.050128936767578,-3.375,-3.375
qwen25_15b_instruct,Qwen/Qwen2.5-1.5B-Instruct,Qwen,1.5,instruct,anchor_1b2b,1,large,small,big,antonym_remapping,synonym,technical_document,conflict,,main,-22.253625869750977,-20.003625869750977,1,1,-22.253625869750977,-20.003625869750977,2.25,2.25
qwen25_15b_instruct,Qwen/Qwen2.5-1.5B-Instruct,Qwen,1.5,instruct,anchor_1b2b,1,large,small,big,antonym_remapping,synonym,technical_document,neutral,case,main,-21.60635757446289,-15.30167007446289,1,1,-21.60635757446289,-15.30167007446289,6.3046875,6.3046875
qwen25_15b_instruct,Qwen/Qwen2.5-1.5B-Instruct,Qwen,1.5,instruct,anchor_1b2b,1,large,small,big,antonym_remapping,synonym,technical_document,neutral,entity,main,-24.426708221435547,-19.485301971435547,1,1,-24.426708221435547,-19.485301971435547,4.94140625,4.94140625
qwen25_15b_instruct,Qwen/Qwen2.5-1.5B-Instruct,Qwen,1.5,instruct,anchor_1b2b,1,large,small,big,antonym_remapping,synonym,technical_document,neutral,name,main,-24.79817771911621,-19.46614646911621,1,1,-24.79817771911621,-19.46614646911621,5.33203125,5.33203125
qwen25_15b_instruct,Qwen/Qwen2.5-1.5B-Instruct,Qwen,1.5,instruct,anchor_1b2b,1,large,small,big,antonym_remapping,synonym,technical_document,neutral,term,main,-23.57864761352539,-17.61966323852539,1,1,-23.57864761352539,-17.61966323852539,5.958984375,5.958984375
qwen25_15b_instruct,Qwen/Qwen2.5-1.5B-Instruct,Qwen,1.5,instruct,anchor_1b2b,1,large,small,big,antonym_remapping,synonym,technical_document,neutral,token,main,-22.632564544677734,-16.562252044677734,1,1,-22.632564544677734,-16.562252044677734,6.0703125,6.0703125
qwen25_15b_instruct,Qwen/Qwen2.5-1.5B-Instruct,Qwen,1.5,instruct,anchor_1b2b,1,large,small,big,antonym_remapping,synonym,technical_document,neutral,unit,main,-24.719324111938477,-19.695886611938477,1,1,-24.719324111938477,-19.695886611938477,5.0234375,5.0234375
qwen25_15b_instruct,Qwen/Qwen2.5-1.5B-Instruct,Qwen,1.5,instruct,anchor_1b2b,2,hot,cold,warm,antonym_remapping,synonym,answer_prior,probe,,answer_prior,-19.135971069335938,-19.995346069335938,1,1,-19.135971069335938,-19.995346069335938,-0.859375,-0.859375
qwen25_15b_instruct,Qwen/Qwen2.5-1.5B-Instruct,Qwen,1.5,instruct,anchor_1b2b,2,hot,cold,warm,antonym_remapping,synonym,definition_scope,conflict,,main,-13.969708442687988,-10.969708442687988,1,1,-13.969708442687988,-10.969708442687988,3.0,3.0
qwen25_15b_instruct,Qwen/Qwen2.5-1.5B-Instruct,Qwen,1.5,instruct,anchor_1b2b,2,hot,cold,warm,antonym_remapping,synonym,definition_scope,neutral,code,main,-16.50319480895996,-12.753194808959961,1,1,-16.50319480895996,-12.753194808959961,3.75,3.75
qwen25_15b_instruct,Qwen/Qwen2.5-1.5B-Instruct,Qwen,1.5,instruct,anchor_1b2b,2,hot,cold,warm,antonym_remapping,synonym,definition_scope,neutral,entry,main,-17.1436767578125,-13.0186767578125,1,1,-17.1436767578125,-13.0186767578125,4.125,4.125
qwen25_15b_instruct,Qwen/Qwen2.5-1.5B-Instruct,Qwen,1.5,instruct,anchor_1b2b,2,hot,cold,warm,antonym_remapping,synonym,definition_scope,neutral,note,main,-16.950237274169922,-12.668987274169922,1,1,-16.950237274169922,-12.668987274169922,4.28125,4.28125
qwen25_15b_instruct,Qwen/Qwen2.5-1.5B-Instruct,Qwen,1.5,instruct,anchor_1b2b,2,hot,cold,warm,antonym_remapping,synonym,definition_scope,neutral,sample,main,-18.27960968017578,-14.998359680175781,1,1,-18.27960968017578,-14.998359680175781,3.28125,3.28125
qwen25_15b_instruct,Qwen/Qwen2.5-1.5B-Instruct,Qwen,1.5,instruct,anchor_1b2b,2,hot,cold,warm,antonym_remapping,synonym,definition_scope,neutral,sign,main,-15.59980297088623,-11.31855297088623,1,1,-15.59980297088623,-11.31855297088623,4.28125,4.28125
qwen25_15b_instruct,Qwen/Qwen2.5-1.5B-Instruct,Qwen,1.5,instruct,anchor_1b2b,2,hot,cold,warm,antonym_remapping,synonym,definition_scope,neutral,tag,main,-16.527923583984375,-11.590423583984375,1,1,-16.527923583984375,-11.590423583984375,4.9375,4.9375
qwen25_15b_instruct,Qwen/Qwen2.5-1.5B-Instruct,Qwen,1.5,instruct,anchor_1b2b,2,hot,cold,warm,antonym_remapping,synonym,game_rule,conflict,,main,-9.513079643249512,-8.575579643249512,1,1,-9.513079643249512,-8.575579643249512,0.9375,0.9375
qwen25_15b_instruct,Qwen/Qwen2.5-1.5B-Instruct,Qwen,1.5,instruct,anchor_1b2b,2,hot,cold,warm,antonym_remapping,synonym,game_rule,neutral,code,main,-21.50798225402832,-17.21110725402832,1,1,-21.50798225402832,-17.21110725402832,4.296875,4.296875
qwen25_15b_instruct,Qwen/Qwen2.5-1.5B-Instruct,Qwen,1.5,instruct,anchor_1b2b,2,hot,cold,warm,antonym_remapping,synonym,game_rule,neutral,entry,main,-21.961868286132812,-17.528274536132812,1,1,-21.961868286132812,-17.528274536132812,4.43359375,4.43359375
qwen25_15b_instruct,Qwen/Qwen2.5-1.5B-Instruct,Qwen,1.5,instruct,anchor_1b2b,2,hot,cold,warm,antonym_remapping,synonym,game_rule,neutral,note,main,-21.089385986328125,-16.136260986328125,1,1,-21.089385986328125,-16.136260986328125,4.953125,4.953125
qwen25_15b_instruct,Qwen/Qwen2.5-1.5B-Instruct,Qwen,1.5,instruct,anchor_1b2b,2,hot,cold,warm,antonym_remapping,synonym,game_rule,neutral,sample,main,-28.646982192993164,-25.021982192993164,1,1,-28.646982192993164,-25.021982192993164,3.625,3.625
qwen25_15b_instruct,Qwen/Qwen2.5-1.5B-Instruct,Qwen,1.5,instruct,anchor_1b2b,2,hot,cold,warm,antonym_remapping,synonym,game_rule,neutral,sign,main,-26.816808700561523,-25.691808700561523,1,1,-26.816808700561523,-25.691808700561523,1.125,1.125
qwen25_15b_instruct,Qwen/Qwen2.5-1.5B-Instruct,Qwen,1.5,instruct,anchor_1b2b,2,hot,cold,warm,antonym_remapping,synonym,game_rule,neutral,tag,main,-19.990766525268555,-16.779829025268555,1,1,-19.990766525268555,-16.779829025268555,3.2109375,3.2109375
qwen25_15b_instruct,Qwen/Qwen2.5-1.5B-Instruct,Qwen,1.5,instruct,anchor_1b2b,2,hot,cold,warm,antonym_remapping,synonym,glossary,conflict,,main,-12.787383079528809,-8.349883079528809,1,1,-12.787383079528809,-8.349883079528809,4.4375,4.4375
qwen25_15b_instruct,Qwen/Qwen2.5-1.5B-Instruct,Qwen,1.5,instruct,anchor_1b2b,2,hot,cold,warm,antonym_remapping,synonym,glossary,neutral,code,main,-11.621826171875,-8.871826171875,1,1,-11.621826171875,-8.871826171875,2.75,2.75
qwen25_15b_instruct,Qwen/Qwen2.5-1.5B-Instruct,Qwen,1.5,instruct,anchor_1b2b,2,hot,cold,warm,antonym_remapping,synonym,glossary,neutral,entry,main,-13.106833457946777,-9.231833457946777,1,1,-13.106833457946777,-9.231833457946777,3.875,3.875
qwen25_15b_instruct,Qwen/Qwen2.5-1.5B-Instruct,Qwen,1.5,instruct,anchor_1b2b,2,hot,cold,warm,antonym_remapping,synonym,glossary,neutral,note,main,-12.394116401672363,-10.581616401672363,1,1,-12.394116401672363,-10.581616401672363,1.8125,1.8125
qwen25_15b_instruct,Qwen/Qwen2.5-1.5B-Instruct,Qwen,1.5,instruct,anchor_1b2b,2,hot,cold,warm,antonym_remapping,synonym,glossary,neutral,sample,main,-13.874214172363281,-9.061714172363281,1,1,-13.874214172363281,-9.061714172363281,4.8125,4.8125
qwen25_15b_instruct,Qwen/Qwen2.5-1.5B-Instruct,Qwen,1.5,instruct,anchor_1b2b,2,hot,cold,warm,antonym_remapping,synonym,glossary,neutral,sign,main,-13.32361125946045,-9.07361125946045,1,1,-13.32361125946045,-9.07361125946045,4.25,4.25
qwen25_15b_instruct,Qwen/Qwen2.5-1.5B-Instruct,Qwen,1.5,instruct,anchor_1b2b,2,hot,cold,warm,antonym_remapping,synonym,glossary,neutral,tag,main,-13.868599891662598,-8.743599891662598,1,1,-13.868599891662598,-8.743599891662598,5.125,5.125
qwen25_15b_instruct,Qwen/Qwen2.5-1.5B-Instruct,Qwen,1.5,instruct,anchor_1b2b,2,hot,cold,warm,antonym_remapping,synonym,lexical_prior,probe,,lexical_prior,-15.187799453735352,-20.26592445373535,1,1,-15.187799453735352,-20.26592445373535,-5.078125,-5.078125
qwen25_15b_instruct,Qwen/Qwen2.5-1.5B-Instruct,Qwen,1.5,instruct,anchor_1b2b,2,hot,cold,warm,antonym_remapping,synonym,technical_document,conflict,,main,-16.2208309173584,-14.314579963684082,1,1,-16.2208309173584,-14.314579963684082,1.9062509536743164,1.9062509536743164
qwen25_15b_instruct,Qwen/Qwen2.5-1.5B-Instruct,Qwen,1.5,instruct,anchor_1b2b,2,hot,cold,warm,antonym_remapping,synonym,technical_document,neutral,code,main,-16.01705551147461,-12.110806465148926,1,1,-16.01705551147461,-12.110806465148926,3.9062490463256836,3.9062490463256836
qwen25_15b_instruct,Qwen/Qwen2.5-1.5B-Instruct,Qwen,1.5,instruct,anchor_1b2b,2,hot,cold,warm,antonym_remapping,synonym,technical_document,neutral,entry,main,-17.71150779724121,-14.367758750915527,1,1,-17.71150779724121,-14.367758750915527,3.3437490463256836,3.3437490463256836
qwen25_15b_instruct,Qwen/Qwen2.5-1.5B-Instruct,Qwen,1.5,instruct,anchor_1b2b,2,hot,cold,warm,antonym_remapping,synonym,technical_document,neutral,note,main,-15.795146942138672,-11.670146942138672,1,1,-15.795146942138672,-11.670146942138672,4.125,4.125
qwen25_15b_instruct,Qwen/Qwen2.5-1.5B-Instruct,Qwen,1.5,instruct,anchor_1b2b,2,hot,cold,warm,antonym_remapping,synonym,technical_document,neutral,sample,main,-16.45433807373047,-12.829338073730469,1,1,-16.45433807373047,-12.829338073730469,3.625,3.625
qwen25_15b_instruct,Qwen/Qwen2.5-1.5B-Instruct,Qwen,1.5,instruct,anchor_1b2b,2,hot,cold,warm,antonym_remapping,synonym,technical_document,neutral,sign,main,-16.60776710510254,-13.014017105102539,1,1,-16.60776710510254,-13.014017105102539,3.59375,3.59375
qwen25_15b_instruct,Qwen/Qwen2.5-1.5B-Instruct,Qwen,1.5,instruct,anchor_1b2b,2,hot,cold,warm,antonym_remapping,synonym,technical_document,neutral,tag,main,-16.77907371520996,-12.310323715209961,1,1,-16.77907371520996,-12.310323715209961,4.46875,4.46875
qwen25_15b_instruct,Qwen/Qwen2.5-1.5B-Instruct,Qwen,1.5,instruct,anchor_1b2b,3,cold,hot,chilly,antonym_remapping,synonym,answer_prior,probe,,answer_prior,-19.029367446899414,-22.781320571899414,1,1,-19.029367446899414,-22.781320571899414,-3.751953125,-3.751953125
qwen25_15b_instruct,Qwen/Qwen2.5-1.5B-Instruct,Qwen,1.5,instruct,anchor_1b2b,3,cold,hot,chilly,antonym_remapping,synonym,definition_scope,conflict,,main,-14.485045433044434,-14.610045433044434,1,1,-14.485045433044434,-14.610045433044434,-0.125,-0.125
qwen25_15b_instruct,Qwen/Qwen2.5-1.5B-Instruct,Qwen,1.5,instruct,anchor_1b2b,3,cold,hot,chilly,antonym_remapping,synonym,definition_scope,neutral,class,main,-18.312549591064453,-15.43755054473877,1,1,-18.312549591064453,-15.43755054473877,2.8749990463256836,2.8749990463256836
qwen25_15b_instruct,Qwen/Qwen2.5-1.5B-Instruct,Qwen,1.5,instruct,anchor_1b2b,3,cold,hot,chilly,antonym_remapping,synonym,definition_scope,neutral,field,main,-18.99970245361328,-16.65595245361328,1,1,-18.99970245361328,-16.65595245361328,2.34375,2.34375
qwen25_15b_instruct,Qwen/Qwen2.5-1.5B-Instruct,Qwen,1.5,instruct,anchor_1b2b,3,cold,hot,chilly,antonym_remapping,synonym,definition_scope,neutral,point,main,-18.604698181152344,-16.135948181152344,1,1,-18.604698181152344,-16.135948181152344,2.46875,2.46875
