model_key,hf_id,family,params_b,tuning,tier,item_id,word,target,distractor,conflict_type,relation,prompt_style,score_mode,conflict_score,neutral_mean,neutral_std,stroop_effect,answer_prior_target_minus_distractor_sum,lexical_target_minus_distractor_sum,answer_prior_target_minus_distractor_mean,lexical_target_minus_distractor_mean,lexical_distractor_advantage_sum,lexical_distractor_advantage_mean,word_zipf,target_zipf,distractor_zipf,target_minus_distractor_zipf,word_n_tokens,target_n_tokens,distractor_n_tokens,target_minus_distractor_tokens,is_single_token_pair
gemma2_9b_instruct,google/gemma-2-9b-it,Gemma,9.0,instruct,large_7b9b,1,large,small,big,antonym_remapping,synonym,technical_document,mean_logprob,15.96875,10.18359343210856,2.0208311534818,-5.785156567891439,-4.3125,-11.96875,-4.3125,-11.96875,11.96875,11.96875,5.39,5.51,5.67,-0.16000000000000014,1,1,1,0,True
gemma2_9b_instruct,google/gemma-2-9b-it,Gemma,9.0,instruct,large_7b9b,2,hot,cold,warm,antonym_remapping,synonym,definition_scope,sum_logprob,13.171875,11.932291666666666,0.6426925820062248,-1.239583333333334,4.03125,-5.046875,4.03125,-5.046875,5.046875,5.046875,5.16,5.02,4.71,0.3099999999999996,1,1,1,0,True
gemma2_9b_instruct,google/gemma-2-9b-it,Gemma,9.0,instruct,large_7b9b,2,hot,cold,warm,antonym_remapping,synonym,definition_scope,mean_logprob,13.171875,11.932291666666666,0.6426925820062248,-1.239583333333334,4.03125,-5.046875,4.03125,-5.046875,5.046875,5.046875,5.16,5.02,4.71,0.3099999999999996,1,1,1,0,True
gemma2_9b_instruct,google/gemma-2-9b-it,Gemma,9.0,instruct,large_7b9b,2,hot,cold,warm,antonym_remapping,synonym,game_rule,sum_logprob,20.749999046325684,20.255207697550457,1.7847460018692454,-0.4947913487752267,4.03125,-5.046875,4.03125,-5.046875,5.046875,5.046875,5.16,5.02,4.71,0.3099999999999996,1,1,1,0,True
gemma2_9b_instruct,google/gemma-2-9b-it,Gemma,9.0,instruct,large_7b9b,2,hot,cold,warm,antonym_remapping,synonym,game_rule,mean_logprob,20.749999046325684,20.255207697550457,1.7847460018692454,-0.4947913487752267,4.03125,-5.046875,4.03125,-5.046875,5.046875,5.046875,5.16,5.02,4.71,0.3099999999999996,1,1,1,0,True
gemma2_9b_instruct,google/gemma-2-9b-it,Gemma,9.0,instruct,large_7b9b,2,hot,cold,warm,antonym_remapping,synonym,glossary,sum_logprob,20.1875,20.963541984558105,0.6248174845914813,0.7760419845581055,4.03125,-5.046875,4.03125,-5.046875,5.046875,5.046875,5.16,5.02,4.71,0.3099999999999996,1,1,1,0,True
gemma2_9b_instruct,google/gemma-2-9b-it,Gemma,9.0,instruct,large_7b9b,2,hot,cold,warm,antonym_remapping,synonym,glossary,mean_logprob,20.1875,20.963541984558105,0.6248174845914813,0.7760419845581055,4.03125,-5.046875,4.03125,-5.046875,5.046875,5.046875,5.16,5.02,4.71,0.3099999999999996,1,1,1,0,True
gemma2_9b_instruct,google/gemma-2-9b-it,Gemma,9.0,instruct,large_7b9b,2,hot,cold,warm,antonym_remapping,synonym,technical_document,sum_logprob,14.857420921325684,10.239583174387613,1.2494400224468563,-4.61783774693807,4.03125,-5.046875,4.03125,-5.046875,5.046875,5.046875,5.16,5.02,4.71,0.3099999999999996,1,1,1,0,True
gemma2_9b_instruct,google/gemma-2-9b-it,Gemma,9.0,instruct,large_7b9b,2,hot,cold,warm,antonym_remapping,synonym,technical_document,mean_logprob,14.857420921325684,10.239583174387613,1.2494400224468563,-4.61783774693807,4.03125,-5.046875,4.03125,-5.046875,5.046875,5.046875,5.16,5.02,4.71,0.3099999999999996,1,1,1,0,True
gemma2_9b_instruct,google/gemma-2-9b-it,Gemma,9.0,instruct,large_7b9b,3,cold,hot,chilly,antonym_remapping,synonym,definition_scope,sum_logprob,5.640625,4.829427083333333,0.5021539704373965,-0.811197916666667,-2.34375,-18.562500953674316,-2.34375,-18.562500953674316,18.562500953674316,18.562500953674316,5.02,5.16,3.5,1.6600000000000001,1,1,1,0,True
gemma2_9b_instruct,google/gemma-2-9b-it,Gemma,9.0,instruct,large_7b9b,3,cold,hot,chilly,antonym_remapping,synonym,definition_scope,mean_logprob,5.640625,4.829427083333333,0.5021539704373965,-0.811197916666667,-2.34375,-18.562500953674316,-2.34375,-18.562500953674316,18.562500953674316,18.562500953674316,5.02,5.16,3.5,1.6600000000000001,1,1,1,0,True
gemma2_9b_instruct,google/gemma-2-9b-it,Gemma,9.0,instruct,large_7b9b,3,cold,hot,chilly,antonym_remapping,synonym,game_rule,sum_logprob,16.781249046325684,14.992187023162842,1.703217683247862,-1.7890620231628418,-2.34375,-18.562500953674316,-2.34375,-18.562500953674316,18.562500953674316,18.562500953674316,5.02,5.16,3.5,1.6600000000000001,1,1,1,0,True
gemma2_9b_instruct,google/gemma-2-9b-it,Gemma,9.0,instruct,large_7b9b,3,cold,hot,chilly,antonym_remapping,synonym,game_rule,mean_logprob,16.781249046325684,14.992187023162842,1.703217683247862,-1.7890620231628418,-2.34375,-18.562500953674316,-2.34375,-18.562500953674316,18.562500953674316,18.562500953674316,5.02,5.16,3.5,1.6600000000000001,1,1,1,0,True
gemma2_9b_instruct,google/gemma-2-9b-it,Gemma,9.0,instruct,large_7b9b,3,cold,hot,chilly,antonym_remapping,synonym,glossary,sum_logprob,15.568846702575684,14.378743012746176,0.7105366017109594,-1.1901036898295079,-2.34375,-18.562500953674316,-2.34375,-18.562500953674316,18.562500953674316,18.562500953674316,5.02,5.16,3.5,1.6600000000000001,1,1,1,0,True
gemma2_9b_instruct,google/gemma-2-9b-it,Gemma,9.0,instruct,large_7b9b,3,cold,hot,chilly,antonym_remapping,synonym,glossary,mean_logprob,15.568846702575684,14.378743012746176,0.7105366017109594,-1.1901036898295079,-2.34375,-18.562500953674316,-2.34375,-18.562500953674316,18.562500953674316,18.562500953674316,5.02,5.16,3.5,1.6600000000000001,1,1,1,0,True
gemma2_9b_instruct,google/gemma-2-9b-it,Gemma,9.0,instruct,large_7b9b,3,cold,hot,chilly,antonym_remapping,synonym,technical_document,sum_logprob,8.75,6.821614583333333,1.281432526465731,-1.928385416666667,-2.34375,-18.562500953674316,-2.34375,-18.562500953674316,18.562500953674316,18.562500953674316,5.02,5.16,3.5,1.6600000000000001,1,1,1,0,True
gemma2_9b_instruct,google/gemma-2-9b-it,Gemma,9.0,instruct,large_7b9b,3,cold,hot,chilly,antonym_remapping,synonym,technical_document,mean_logprob,8.75,6.821614583333333,1.281432526465731,-1.928385416666667,-2.34375,-18.562500953674316,-2.34375,-18.562500953674316,18.562500953674316,18.562500953674316,5.02,5.16,3.5,1.6600000000000001,1,1,1,0,True
gemma2_9b_instruct,google/gemma-2-9b-it,Gemma,9.0,instruct,large_7b9b,4,happy,sad,glad,antonym_remapping,synonym,definition_scope,sum_logprob,8.742188453674316,5.178934733072917,0.7972363210697625,-3.5632537206013994,0.828125,-7.796875,0.828125,-7.796875,7.796875,7.796875,5.35,4.84,4.9,-0.0600000000000005,1,1,1,0,True
gemma2_9b_instruct,google/gemma-2-9b-it,Gemma,9.0,instruct,large_7b9b,4,happy,sad,glad,antonym_remapping,synonym,definition_scope,mean_logprob,8.742188453674316,5.178934733072917,0.7972363210697625,-3.5632537206013994,0.828125,-7.796875,0.828125,-7.796875,7.796875,7.796875,5.35,4.84,4.9,-0.0600000000000005,1,1,1,0,True
gemma2_9b_instruct,google/gemma-2-9b-it,Gemma,9.0,instruct,large_7b9b,4,happy,sad,glad,antonym_remapping,synonym,game_rule,sum_logprob,20.906250953674316,18.010417143503826,2.734806847031461,-2.8958338101704904,0.828125,-7.796875,0.828125,-7.796875,7.796875,7.796875,5.35,4.84,4.9,-0.0600000000000005,1,1,1,0,True
gemma2_9b_instruct,google/gemma-2-9b-it,Gemma,9.0,instruct,large_7b9b,4,happy,sad,glad,antonym_remapping,synonym,game_rule,mean_logprob,20.906250953674316,18.010417143503826,2.734806847031461,-2.8958338101704904,0.828125,-7.796875,0.828125,-7.796875,7.796875,7.796875,5.35,4.84,4.9,-0.0600000000000005,1,1,1,0,True
gemma2_9b_instruct,google/gemma-2-9b-it,Gemma,9.0,instruct,large_7b9b,4,happy,sad,glad,antonym_remapping,synonym,glossary,sum_logprob,14.343749523162842,13.481771310170492,0.32796345927492626,-0.8619782129923497,0.828125,-7.796875,0.828125,-7.796875,7.796875,7.796875,5.35,4.84,4.9,-0.0600000000000005,1,1,1,0,True
gemma2_9b_instruct,google/gemma-2-9b-it,Gemma,9.0,instruct,large_7b9b,4,happy,sad,glad,antonym_remapping,synonym,glossary,mean_logprob,14.343749523162842,13.481771310170492,0.32796345927492626,-0.8619782129923497,0.828125,-7.796875,0.828125,-7.796875,7.796875,7.796875,5.35,4.84,4.9,-0.0600000000000005,1,1,1,0,True
gemma2_9b_instruct,google/gemma-2-9b-it,Gemma,9.0,instruct,large_7b9b,4,happy,sad,glad,antonym_remapping,synonym,technical_document,sum_logprob,9.562500953674316,8.328125,0.49390820250325873,-1.2343759536743164,0.828125,-7.796875,0.828125,-7.796875,7.796875,7.796875,5.35,4.84,4.9,-0.0600000000000005,1,1,1,0,True
gemma2_9b_instruct,google/gemma-2-9b-it,Gemma,9.0,instruct,large_7b9b,4,happy,sad,glad,antonym_remapping,synonym,technical_document,mean_logprob,9.562500953674316,8.328125,0.49390820250325873,-1.2343759536743164,0.828125,-7.796875,0.828125,-7.796875,7.796875,7.796875,5.35,4.84,4.9,-0.0600000000000005,1,1,1,0,True
gemma2_9b_instruct,google/gemma-2-9b-it,Gemma,9.0,instruct,large_7b9b,5,sad,happy,unhappy,antonym_remapping,synonym,definition_scope,sum_logprob,6.734375,4.597493489583333,0.7895430005188923,-2.136881510416667,-1.03125,-7.870116233825684,-1.03125,-7.870116233825684,7.870116233825684,7.870116233825684,4.84,5.35,4.06,1.29,1,1,1,0,True
gemma2_9b_instruct,google/gemma-2-9b-it,Gemma,9.0,instruct,large_7b9b,5,sad,happy,unhappy,antonym_remapping,synonym,definition_scope,mean_logprob,6.734375,4.597493489583333,0.7895430005188923,-2.136881510416667,-1.03125,-7.870116233825684,-1.03125,-7.870116233825684,7.870116233825684,7.870116233825684,4.84,5.35,4.06,1.29,1,1,1,0,True
gemma2_9b_instruct,google/gemma-2-9b-it,Gemma,9.0,instruct,large_7b9b,5,sad,happy,unhappy,antonym_remapping,synonym,game_rule,sum_logprob,14.101561546325684,19.833333174387615,1.3472586667271993,5.7317716280619315,-1.03125,-7.870116233825684,-1.03125,-7.870116233825684,7.870116233825684,7.870116233825684,4.84,5.35,4.06,1.29,1,1,1,0,True
gemma2_9b_instruct,google/gemma-2-9b-it,Gemma,9.0,instruct,large_7b9b,5,sad,happy,unhappy,antonym_remapping,synonym,game_rule,mean_logprob,14.101561546325684,19.833333174387615,1.3472586667271993,5.7317716280619315,-1.03125,-7.870116233825684,-1.03125,-7.870116233825684,7.870116233825684,7.870116233825684,4.84,5.35,4.06,1.29,1,1,1,0,True
gemma2_9b_instruct,google/gemma-2-9b-it,Gemma,9.0,instruct,large_7b9b,5,sad,happy,unhappy,antonym_remapping,synonym,glossary,sum_logprob,10.468749523162842,10.776041825612387,0.616636914317541,0.30729230244954486,-1.03125,-7.870116233825684,-1.03125,-7.870116233825684,7.870116233825684,7.870116233825684,4.84,5.35,4.06,1.29,1,1,1,0,True
gemma2_9b_instruct,google/gemma-2-9b-it,Gemma,9.0,instruct,large_7b9b,5,sad,happy,unhappy,antonym_remapping,synonym,glossary,mean_logprob,10.468749523162842,10.776041825612387,0.616636914317541,0.30729230244954486,-1.03125,-7.870116233825684,-1.03125,-7.870116233825684,7.870116233825684,7.870116233825684,4.84,5.35,4.06,1.29,1,1,1,0,True
gemma2_9b_instruct,google/gemma-2-9b-it,Gemma,9.0,instruct,large_7b9b,5,sad,happy,unhappy,antonym_remapping,synonym,technical_document,sum_logprob,5.687499046325684,0.208984375,0.8884834106476573,-5.478514671325684,-1.03125,-7.870116233825684,-1.03125,-7.870116233825684,7.870116233825684,7.870116233825684,4.84,5.35,4.06,1.29,1,1,1,0,True
gemma2_9b_instruct,google/gemma-2-9b-it,Gemma,9.0,instruct,large_7b9b,5,sad,happy,unhappy,antonym_remapping,synonym,technical_document,mean_logprob,5.687499046325684,0.208984375,0.8884834106476573,-5.478514671325684,-1.03125,-7.870116233825684,-1.03125,-7.870116233825684,7.870116233825684,7.870116233825684,4.84,5.35,4.06,1.29,1,1,1,0,True
gemma2_9b_instruct,google/gemma-2-9b-it,Gemma,9.0,instruct,large_7b9b,6,fast,slow,quick,antonym_remapping,synonym,definition_scope,sum_logprob,12.359375,10.427083333333334,0.8301960497100767,-1.932291666666666,-1.609375,-6.953125,-1.609375,-6.953125,6.953125,6.953125,5.13,4.85,4.98,-0.13000000000000078,1,1,1,0,True
gemma2_9b_instruct,google/gemma-2-9b-it,Gemma,9.0,instruct,large_7b9b,6,fast,slow,quick,antonym_remapping,synonym,definition_scope,mean_logprob,12.359375,10.427083333333334,0.8301960497100767,-1.932291666666666,-1.609375,-6.953125,-1.609375,-6.953125,6.953125,6.953125,5.13,4.85,4.98,-0.13000000000000078,1,1,1,0,True
gemma2_9b_instruct,google/gemma-2-9b-it,Gemma,9.0,instruct,large_7b9b,6,fast,slow,quick,antonym_remapping,synonym,game_rule,sum_logprob,22.6875,23.614583492279053,1.9310035933137242,0.9270834922790527,-1.609375,-6.953125,-1.609375,-6.953125,6.953125,6.953125,5.13,4.85,4.98,-0.13000000000000078,1,1,1,0,True
gemma2_9b_instruct,google/gemma-2-9b-it,Gemma,9.0,instruct,large_7b9b,6,fast,slow,quick,antonym_remapping,synonym,game_rule,mean_logprob,22.6875,23.614583492279053,1.9310035933137242,0.9270834922790527,-1.609375,-6.953125,-1.609375,-6.953125,6.953125,6.953125,5.13,4.85,4.98,-0.13000000000000078,1,1,1,0,True
gemma2_9b_instruct,google/gemma-2-9b-it,Gemma,9.0,instruct,large_7b9b,6,fast,slow,quick,antonym_remapping,synonym,glossary,sum_logprob,20.781249523162842,21.25,0.4605534133253869,0.4687504768371582,-1.609375,-6.953125,-1.609375,-6.953125,6.953125,6.953125,5.13,4.85,4.98,-0.13000000000000078,1,1,1,0,True
gemma2_9b_instruct,google/gemma-2-9b-it,Gemma,9.0,instruct,large_7b9b,6,fast,slow,quick,antonym_remapping,synonym,glossary,mean_logprob,20.781249523162842,21.25,0.4605534133253869,0.4687504768371582,-1.609375,-6.953125,-1.609375,-6.953125,6.953125,6.953125,5.13,4.85,4.98,-0.13000000000000078,1,1,1,0,True
gemma2_9b_instruct,google/gemma-2-9b-it,Gemma,9.0,instruct,large_7b9b,6,fast,slow,quick,antonym_remapping,synonym,technical_document,sum_logprob,16.140624046325684,12.192708333333334,1.4406780950289004,-3.9479157129923497,-1.609375,-6.953125,-1.609375,-6.953125,6.953125,6.953125,5.13,4.85,4.98,-0.13000000000000078,1,1,1,0,True
gemma2_9b_instruct,google/gemma-2-9b-it,Gemma,9.0,instruct,large_7b9b,6,fast,slow,quick,antonym_remapping,synonym,technical_document,mean_logprob,16.140624046325684,12.192708333333334,1.4406780950289004,-3.9479157129923497,-1.609375,-6.953125,-1.609375,-6.953125,6.953125,6.953125,5.13,4.85,4.98,-0.13000000000000078,1,1,1,0,True
gemma2_9b_instruct,google/gemma-2-9b-it,Gemma,9.0,instruct,large_7b9b,7,slow,fast,sluggish,antonym_remapping,synonym,definition_scope,sum_logprob,12.164063453674316,9.681640783945719,0.5690039522312899,-2.4824226697285976,0.5625,-9.875,0.5625,-9.875,9.875,9.875,4.85,5.13,3.25,1.88,1,1,1,0,True
gemma2_9b_instruct,google/gemma-2-9b-it,Gemma,9.0,instruct,large_7b9b,7,slow,fast,sluggish,antonym_remapping,synonym,definition_scope,mean_logprob,12.164063453674316,9.681640783945719,0.5690039522312899,-2.4824226697285976,0.5625,-9.875,0.5625,-9.875,9.875,9.875,4.85,5.13,3.25,1.88,1,1,1,0,True
gemma2_9b_instruct,google/gemma-2-9b-it,Gemma,9.0,instruct,large_7b9b,7,slow,fast,sluggish,antonym_remapping,synonym,game_rule,sum_logprob,17.625,17.817708492279053,3.654107713586339,0.19270849227905273,0.5625,-9.875,0.5625,-9.875,9.875,9.875,4.85,5.13,3.25,1.88,1,1,1,0,True
gemma2_9b_instruct,google/gemma-2-9b-it,Gemma,9.0,instruct,large_7b9b,7,slow,fast,sluggish,antonym_remapping,synonym,game_rule,mean_logprob,17.625,17.817708492279053,3.654107713586339,0.19270849227905273,0.5625,-9.875,0.5625,-9.875,9.875,9.875,4.85,5.13,3.25,1.88,1,1,1,0,True
gemma2_9b_instruct,google/gemma-2-9b-it,Gemma,9.0,instruct,large_7b9b,7,slow,fast,sluggish,antonym_remapping,synonym,glossary,sum_logprob,19.140625,17.369791666666668,0.5917456307800244,-1.7708333333333321,0.5625,-9.875,0.5625,-9.875,9.875,9.875,4.85,5.13,3.25,1.88,1,1,1,0,True
gemma2_9b_instruct,google/gemma-2-9b-it,Gemma,9.0,instruct,large_7b9b,7,slow,fast,sluggish,antonym_remapping,synonym,glossary,mean_logprob,19.140625,17.369791666666668,0.5917456307800244,-1.7708333333333321,0.5625,-9.875,0.5625,-9.875,9.875,9.875,4.85,5.13,3.25,1.88,1,1,1,0,True
gemma2_9b_instruct,google/gemma-2-9b-it,Gemma,9.0,instruct,large_7b9b,7,slow,fast,sluggish,antonym_remapping,synonym,technical_document,sum_logprob,14.35546875,9.899739424387613,0.6840538362170737,-4.455729325612387,0.5625,-9.875,0.5625,-9.875,9.875,9.875,4.85,5.13,3.25,1.88,1,1,1,0,True
gemma2_9b_instruct,google/gemma-2-9b-it,Gemma,9.0,instruct,large_7b9b,7,slow,fast,sluggish,antonym_remapping,synonym,technical_document,mean_logprob,14.35546875,9.899739424387613,0.6840538362170737,-4.455729325612387,0.5625,-9.875,0.5625,-9.875,9.875,9.875,4.85,5.13,3.25,1.88,1,1,1,0,True
gemma2_9b_instruct,google/gemma-2-9b-it,Gemma,9.0,instruct,large_7b9b,8,bright,dark,shiny,antonym_remapping,synonym,definition_scope,sum_logprob,7.568360328674316,8.169270833333334,0.605751781965325,0.6009105046590175,-3.84375,-14.0625,-3.84375,-14.0625,14.0625,14.0625,4.61,5.04,3.88,1.1600000000000001,1,1,1,0,True
gemma2_9b_instruct,google/gemma-2-9b-it,Gemma,9.0,instruct,large_7b9b,8,bright,dark,shiny,antonym_remapping,synonym,definition_scope,mean_logprob,7.568360328674316,8.169270833333334,0.605751781965325,0.6009105046590175,-3.84375,-14.0625,-3.84375,-14.0625,14.0625,14.0625,4.61,5.04,3.88,1.1600000000000001,1,1,1,0,True
gemma2_9b_instruct,google/gemma-2-9b-it,Gemma,9.0,instruct,large_7b9b,8,bright,dark,shiny,antonym_remapping,synonym,game_rule,sum_logprob,24.124999046325684,27.18749984105428,1.4678856274442311,3.062500794728596,-3.84375,-14.0625,-3.84375,-14.0625,14.0625,14.0625,4.61,5.04,3.88,1.1600000000000001,1,1,1,0,True
gemma2_9b_instruct,google/gemma-2-9b-it,Gemma,9.0,instruct,large_7b9b,8,bright,dark,shiny,antonym_remapping,synonym,game_rule,mean_logprob,24.124999046325684,27.18749984105428,1.4678856274442311,3.062500794728596,-3.84375,-14.0625,-3.84375,-14.0625,14.0625,14.0625,4.61,5.04,3.88,1.1600000000000001,1,1,1,0,True
gemma2_9b_instruct,google/gemma-2-9b-it,Gemma,9.0,instruct,large_7b9b,8,bright,dark,shiny,antonym_remapping,synonym,glossary,sum_logprob,16.636717796325684,17.610677162806194,0.602655468768072,0.9739593664805106,-3.84375,-14.0625,-3.84375,-14.0625,14.0625,14.0625,4.61,5.04,3.88,1.1600000000000001,1,1,1,0,True
gemma2_9b_instruct,google/gemma-2-9b-it,Gemma,9.0,instruct,large_7b9b,8,bright,dark,shiny,antonym_remapping,synonym,glossary,mean_logprob,16.636717796325684,17.610677162806194,0.602655468768072,0.9739593664805106,-3.84375,-14.0625,-3.84375,-14.0625,14.0625,14.0625,4.61,5.04,3.88,1.1600000000000001,1,1,1,0,True
gemma2_9b_instruct,google/gemma-2-9b-it,Gemma,9.0,instruct,large_7b9b,8,bright,dark,shiny,antonym_remapping,synonym,technical_document,sum_logprob,12.40625,8.856119632720947,0.6527829043560784,-3.5501303672790527,-3.84375,-14.0625,-3.84375,-14.0625,14.0625,14.0625,4.61,5.04,3.88,1.1600000000000001,1,1,1,0,True
gemma2_9b_instruct,google/gemma-2-9b-it,Gemma,9.0,instruct,large_7b9b,8,bright,dark,shiny,antonym_remapping,synonym,technical_document,mean_logprob,12.40625,8.856119632720947,0.6527829043560784,-3.5501303672790527,-3.84375,-14.0625,-3.84375,-14.0625,14.0625,14.0625,4.61,5.04,3.88,1.1600000000000001,1,1,1,0,True
gemma2_9b_instruct,google/gemma-2-9b-it,Gemma,9.0,instruct,large_7b9b,9,dark,bright,dim,antonym_remapping,synonym,definition_scope,sum_logprob,7.2578125,4.4518232345581055,0.6536487698332575,-2.8059892654418945,-2.84375,-10.4375,-2.84375,-10.4375,10.4375,10.4375,5.04,4.61,3.62,0.9900000000000002,1,1,1,0,True
gemma2_9b_instruct,google/gemma-2-9b-it,Gemma,9.0,instruct,large_7b9b,9,dark,bright,dim,antonym_remapping,synonym,definition_scope,mean_logprob,7.2578125,4.4518232345581055,0.6536487698332575,-2.8059892654418945,-2.84375,-10.4375,-2.84375,-10.4375,10.4375,10.4375,5.04,4.61,3.62,0.9900000000000002,1,1,1,0,True
gemma2_9b_instruct,google/gemma-2-9b-it,Gemma,9.0,instruct,large_7b9b,9,dark,bright,dim,antonym_remapping,synonym,game_rule,sum_logprob,20.249999046325684,25.27083428700765,1.704619472322612,5.020835240681965,-2.84375,-10.4375,-2.84375,-10.4375,10.4375,10.4375,5.04,4.61,3.62,0.9900000000000002,1,1,1,0,True
